"filename", "language", "Markdown", "Makefile", "C", "JSON", "Ruby", "YAML", "Python", "CMake", "comment", "blank", "total"
"/home/asemones/Documents/personal_code/dbase/Makefile", "Makefile", 0, 30, 0, 0, 0, 0, 0, 0, 0, 12, 42
"/home/asemones/Documents/personal_code/dbase/README.md", "Markdown", 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"/home/asemones/Documents/personal_code/dbase/src/db/backend/WAL.c", "C", 0, 0, 107, 0, 0, 0, 0, 0, 3, 10, 120
"/home/asemones/Documents/personal_code/dbase/src/db/backend/WAL.h", "C", 0, 0, 31, 0, 0, 0, 0, 0, 0, 6, 37
"/home/asemones/Documents/personal_code/dbase/src/db/backend/api.c", "C", 0, 0, 15, 0, 0, 0, 0, 0, 2, 2, 19
"/home/asemones/Documents/personal_code/dbase/src/db/backend/api.h", "C", 0, 0, 6, 0, 0, 0, 0, 0, 1, 4, 11
"/home/asemones/Documents/personal_code/dbase/src/db/backend/compactor.c", "C", 0, 0, 449, 0, 0, 0, 0, 0, 18, 62, 529
"/home/asemones/Documents/personal_code/dbase/src/db/backend/compactor.h", "C", 0, 0, 87, 0, 0, 0, 0, 0, 35, 4, 126
"/home/asemones/Documents/personal_code/dbase/src/db/backend/compat_schedule.c", "C", 0, 0, 172, 0, 0, 0, 0, 0, 5, 13, 190
"/home/asemones/Documents/personal_code/dbase/src/db/backend/compat_schedule.h", "C", 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"/home/asemones/Documents/personal_code/dbase/src/db/backend/compression.c", "C", 0, 0, 126, 0, 0, 0, 0, 0, 1, 2, 129
"/home/asemones/Documents/personal_code/dbase/src/db/backend/compression.h", "C", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 37
"/home/asemones/Documents/personal_code/dbase/src/db/backend/dal/metadata.c", "C", 0, 0, 179, 0, 0, 0, 0, 0, 7, 13, 199
"/home/asemones/Documents/personal_code/dbase/src/db/backend/dal/metadata.h", "C", 0, 0, 36, 0, 0, 0, 0, 0, 3, 4, 43
"/home/asemones/Documents/personal_code/dbase/src/db/backend/db.c", "C", 0, 0, 13, 0, 0, 0, 0, 0, 0, 7, 20
"/home/asemones/Documents/personal_code/dbase/src/db/backend/db.h", "C", 0, 0, 9, 0, 0, 0, 0, 0, 0, 6, 15
"/home/asemones/Documents/personal_code/dbase/src/db/backend/indexer.c", "C", 0, 0, 284, 0, 0, 0, 0, 0, 1, 18, 303
"/home/asemones/Documents/personal_code/dbase/src/db/backend/indexer.h", "C", 0, 0, 62, 0, 0, 0, 0, 0, 27, 8, 97
"/home/asemones/Documents/personal_code/dbase/src/db/backend/iter.c", "C", 0, 0, 277, 0, 0, 0, 0, 0, 6, 18, 301
"/home/asemones/Documents/personal_code/dbase/src/db/backend/iter.h", "C", 0, 0, 55, 0, 0, 0, 0, 0, 9, 9, 73
"/home/asemones/Documents/personal_code/dbase/src/db/backend/key-value.c", "C", 0, 0, 72, 0, 0, 0, 0, 0, 0, 10, 82
"/home/asemones/Documents/personal_code/dbase/src/db/backend/key-value.h", "C", 0, 0, 30, 0, 0, 0, 0, 0, 4, 5, 39
"/home/asemones/Documents/personal_code/dbase/src/db/backend/lsm.c", "C", 0, 0, 325, 0, 0, 0, 0, 0, 22, 38, 385
"/home/asemones/Documents/personal_code/dbase/src/db/backend/lsm.h", "C", 0, 0, 74, 0, 0, 0, 0, 0, 8, 11, 93
"/home/asemones/Documents/personal_code/dbase/src/db/backend/option.h", "C", 0, 0, 75, 0, 0, 0, 0, 0, 0, 7, 82
"/home/asemones/Documents/personal_code/dbase/src/db/backend/snapshot.c", "C", 0, 0, 60, 0, 0, 0, 0, 0, 0, 4, 64
"/home/asemones/Documents/personal_code/dbase/src/db/backend/snapshot.h", "C", 0, 0, 25, 0, 0, 0, 0, 0, 6, 8, 39
"/home/asemones/Documents/personal_code/dbase/src/ds/arena.c", "C", 0, 0, 46, 0, 0, 0, 0, 0, 0, 8, 54
"/home/asemones/Documents/personal_code/dbase/src/ds/arena.h", "C", 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"/home/asemones/Documents/personal_code/dbase/src/ds/associative_array.c", "C", 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"/home/asemones/Documents/personal_code/dbase/src/ds/associative_array.h", "C", 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 16
"/home/asemones/Documents/personal_code/dbase/src/ds/bloomfilter.c", "C", 0, 0, 171, 0, 0, 0, 0, 0, 0, 10, 181
"/home/asemones/Documents/personal_code/dbase/src/ds/bloomfilter.h", "C", 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 35
"/home/asemones/Documents/personal_code/dbase/src/ds/byte_buffer.c", "C", 0, 0, 114, 0, 0, 0, 0, 0, 1, 5, 120
"/home/asemones/Documents/personal_code/dbase/src/ds/byte_buffer.h", "C", 0, 0, 32, 0, 0, 0, 0, 0, 0, 4, 36
"/home/asemones/Documents/personal_code/dbase/src/ds/cache.c", "C", 0, 0, 144, 0, 0, 0, 0, 0, 1, 11, 156
"/home/asemones/Documents/personal_code/dbase/src/ds/cache.h", "C", 0, 0, 38, 0, 0, 0, 0, 0, 0, 5, 43
"/home/asemones/Documents/personal_code/dbase/src/ds/cache_shrd_mnger.c", "C", 0, 0, 47, 0, 0, 0, 0, 0, 0, 3, 50
"/home/asemones/Documents/personal_code/dbase/src/ds/cache_shrd_mnger.h", "C", 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"/home/asemones/Documents/personal_code/dbase/src/ds/checksum.c", "C", 0, 0, 60, 0, 0, 0, 0, 0, 0, 11, 71
"/home/asemones/Documents/personal_code/dbase/src/ds/checksum.h", "C", 0, 0, 13, 0, 0, 0, 0, 0, 1, 4, 18
"/home/asemones/Documents/personal_code/dbase/src/ds/frontier.c", "C", 0, 0, 70, 0, 0, 0, 0, 0, 0, 12, 82
"/home/asemones/Documents/personal_code/dbase/src/ds/frontier.h", "C", 0, 0, 18, 0, 0, 0, 0, 0, 38, 8, 64
"/home/asemones/Documents/personal_code/dbase/src/ds/hashtbl.c", "C", 0, 0, 145, 0, 0, 0, 0, 0, 0, 11, 156
"/home/asemones/Documents/personal_code/dbase/src/ds/hashtbl.h", "C", 0, 0, 35, 0, 0, 0, 0, 0, 10, 5, 50
"/home/asemones/Documents/personal_code/dbase/src/ds/list.c", "C", 0, 0, 276, 0, 0, 0, 0, 0, 15, 15, 306
"/home/asemones/Documents/personal_code/dbase/src/ds/list.h", "C", 0, 0, 45, 0, 0, 0, 0, 0, 7, 18, 70
"/home/asemones/Documents/personal_code/dbase/src/ds/skiplist.c", "C", 0, 0, 138, 0, 0, 0, 0, 0, 0, 14, 152
"/home/asemones/Documents/personal_code/dbase/src/ds/skiplist.h", "C", 0, 0, 32, 0, 0, 0, 0, 0, 0, 4, 36
"/home/asemones/Documents/personal_code/dbase/src/ds/structure_pool.c", "C", 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 79
"/home/asemones/Documents/personal_code/dbase/src/ds/structure_pool.h", "C", 0, 0, 24, 0, 0, 0, 0, 0, 0, 4, 28
"/home/asemones/Documents/personal_code/dbase/src/ds/threadpool.c", "C", 0, 0, 142, 0, 0, 0, 0, 0, 2, 19, 163
"/home/asemones/Documents/personal_code/dbase/src/ds/threadpool.h", "C", 0, 0, 47, 0, 0, 0, 0, 0, 50, 16, 113
"/home/asemones/Documents/personal_code/dbase/src/tests/test_iter.h", "C", 0, 0, 79, 0, 0, 0, 0, 0, 1, 32, 112
"/home/asemones/Documents/personal_code/dbase/src/tests/test_util_funcs.h", "C", 0, 0, 241, 0, 0, 0, 0, 0, 1, 40, 282
"/home/asemones/Documents/personal_code/dbase/src/tests/testbloom.h", "C", 0, 0, 106, 0, 0, 0, 0, 0, 0, 21, 127
"/home/asemones/Documents/personal_code/dbase/src/tests/testcompactor.h", "C", 0, 0, 59, 0, 0, 0, 0, 0, 0, 6, 65
"/home/asemones/Documents/personal_code/dbase/src/tests/testcompress.h", "C", 0, 0, 99, 0, 0, 0, 0, 0, 4, 3, 106
"/home/asemones/Documents/personal_code/dbase/src/tests/testfrontier.h", "C", 0, 0, 58, 0, 0, 0, 0, 0, 0, 20, 78
"/home/asemones/Documents/personal_code/dbase/src/tests/testhashtble.h", "C", 0, 0, 71, 0, 0, 0, 0, 0, 10, 27, 108
"/home/asemones/Documents/personal_code/dbase/src/tests/testio.h", "C", 0, 0, 29, 0, 0, 0, 0, 0, 1, 6, 36
"/home/asemones/Documents/personal_code/dbase/src/tests/testlist.h", "C", 0, 0, 187, 0, 0, 0, 0, 0, 2, 20, 209
"/home/asemones/Documents/personal_code/dbase/src/tests/testlsm.h", "C", 0, 0, 79, 0, 0, 0, 0, 0, 0, 14, 93
"/home/asemones/Documents/personal_code/dbase/src/tests/testmetadata.h", "C", 0, 0, 41, 0, 0, 0, 0, 0, 0, 11, 52
"/home/asemones/Documents/personal_code/dbase/src/tests/testrunner.c", "C", 0, 0, 93, 0, 0, 0, 0, 0, 0, 5, 98
"/home/asemones/Documents/personal_code/dbase/src/tests/testthreadp.h", "C", 0, 0, 53, 0, 0, 0, 0, 0, 0, 9, 62
"/home/asemones/Documents/personal_code/dbase/src/tests/testwal.h", "C", 0, 0, 84, 0, 0, 0, 0, 0, 0, 33, 117
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/.github/workflows/main.yml", "YAML", 0, 0, 0, 0, 0, 24, 0, 0, 7, 5, 36
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 148, 0, 25, 173
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/README.md", "Markdown", 148, 0, 0, 0, 0, 0, 0, 0, 0, 87, 235
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 8
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/colour_prompt.rb", "Ruby", 0, 0, 0, 0, 81, 0, 0, 0, 29, 11, 121
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/colour_reporter.rb", "Ruby", 0, 0, 0, 0, 31, 0, 0, 0, 6, 4, 41
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/extract_version.py", "Python", 0, 0, 0, 0, 0, 0, 10, 0, 7, 6, 23
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/generate_config.yml", "YAML", 0, 0, 0, 0, 0, 28, 0, 0, 14, 2, 44
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/generate_module.rb", "Ruby", 0, 0, 0, 0, 243, 0, 0, 0, 38, 38, 319
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/generate_test_runner.rb", "Ruby", 0, 0, 0, 0, 470, 0, 0, 0, 21, 58, 549
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/parse_output.rb", "Ruby", 0, 0, 0, 0, 237, 0, 0, 0, 99, 54, 390
"/home/asemones/Documents/personal_code/dbase/src/tests/unity/auto/run_test.erb", "Ruby", 0, 0, 0, 0, 35, 0, 0, 0, 2, 1, 38
